342,"INTERNATIONAL TECHNOLOGY & lt ; ITX > MAKES ACQUISITION International Technology Corp said it has purchased & lt ; Western Emergency Services Inc > in a pooling - of - interests transaction . International Technology , a hazardous materials management company , said it purchased Western Emergency , an environmental services firm , to offer a broader range of environmental services to the Gulf Coast area ."
343,"GUINNESS TO SELL RETAIL INTERESTS Guinness Plc & lt ; GUIN . L > said that as part of a new strategy for the company it will be selling its retail interests to concentrate resources on developing its international beverage businesses . Among the firms to be sold are Martin ' s and Gordon Drummond pharmacies , the 7 - Eleven convenience stores , speciality U . S . Food importer Richter Brothers and the health products company Nature ' s Best / DSL . Guinness said in a statement that the company ' s strength was in its well known beer and spirits brands . Several had good brand development potential , including Gleneagles , Champneys , Cranks , Hediard and and Guinness publications . Guinness shares were trading at 323p after the announcement after closing yesterday at 317p ."
344,"COMPROMISE CITED ON SAN MIGUEL SHARES & lt ; San Miguel Corp >, SMC , and & lt ; United Coconut Planters Bank >, UCPB , have reached a compromise on a disputed block of 38 . 1 mln shares of SMC , the head of a government panel that controls the sequestered shares said . Ramon Diaz , Chairman of the Presidential Commission on Good Government ( PCGG ) told Reuters SMC had offered a price of 126 pesos per share for the block , held in trust by the UCPB . "" It looks good ,"" Diaz said . But he added several issues , including the identity of the ultimate buyers of the shares , had to be resolved before the PCGG gave its approval to the sale . The PCGG ' s sequestration last year of 33 mln shares aborted SMC ' s bid to buy them back from 14 trading companies in the UCPB group . The commission said it suspected the shares were actually controlled by Eduardo Cojuangco , an associate of former President Ferdinand Marcos . Cojuango , who headed the boards of both SMC and UCPB when he fled last year after Marcos was toppled , personally owned 24 mln shares in SMC . His holdings are also under sequestration . "" The shares that SMC now proposes to buy from the UCPB are owned by 1 . 4 mln coconut farmers ,"" Diaz said . "" Naturally we do not want them to go back into the hands of Marcos cronies ."" PCGG sources said a compromise would end a row over a down payment of 500 mln pesos made by SMC ' s Hong Kong subsidiary Neptunia Corp Ltd in a bid to buy back the shares last year . The UCPB had said the 500 mln peso payment would be forfeited because SMC Chairman Andres Soriano III had failed to fulfil his commitment to buy back the shares at an originally negotiated price of 3 . 3 billion pesos . PCGG sources said SMC , the Philippines ' largest food and beverage manufacturer , has agreed to sell 14 mln "" B "" class shares from the 38 . 1 mln shares to Australian brewer Alan Bond at a price of 150 pesos per share . The PCGG sources said of the proposed 4 . 79 billion peso transaction , 1 . 6 billion pesos would be offset against the 500 mln peso down payment , the 500 mln pesos worth of preferred shares in UCPB held by SMC , 210 mln pesos in uncollected dividends on the UCPB shares and 400 mln pesos advanced to UCPB - controlled trading companies . The UCPB rejected an original offer of 100 pesos per share made by SMC for 33 mln shares , which grew to 38 mln after a 15 pct stock dividend declared in June last year . A spokesman for SMC said the company ' s 15 - member board met today to discuss the proposed compromise . The spokesman declined comment on the outcome of the board meeting , saying the dispute was under arbitration . President Corazon Aquino last month asked SMC and UCPB to set up a three - man arbitration panel to resolve the ownership issue . The panel is due to submit its report by April 15 . Eduardo de Los Angeles , a government nominee in the SMC board , filed a formal complaint before the Securities and Exchange Commission last week , accusing Soriano and eight other directors of violating "" fiduciary duty ."" De Los Angeles was said to have opposed a decision by SMC ' s board last December to assume the 500 mln peso Neptunia loan ."
345,"RANK MAKES INCREASED AVANA OFFER FINAL Ranks Hovis McDougall Plc & lt ; RHML . L > said it was making an increased and final offer for the Avana Group Plc & lt ; AVNA . L >. The company already holds about 22 . 9 pct or 7 . 1 mln Avana ordinary shares . It said in a statement the terms of the offer will be 13 new Rank Hovis shares for every five Avana ordinary shares , valuing each Avana share at 829p . Avana shareholders will be entitled to receive and retain the net interim dividend of 5 . 25p per Avana share for the year ending 28 March 1987 . Accepting Avana shareholders will also be entitled to receive Ranks Hovis ' s forecast net interim dividend of 2 . 65p for the financial year ending 5 September 1987 . Ranks Hovis said that full acceptance of the increased offer would result in the issue of a maximum of 72 . 3 mln new Ranks Hovis shares or about 20 pct of the enlarged issued ordinary share capital of the company . The latest offer will lapse on 17 April . Ordinary shareholders in Avana who accept the increased offer will have the opportunity to elect for cash for all or part of their holdings on the basis of 800p cash for each Avana share . Ranks Hovis said the cash required for the cash alternative would be met by one of several methods . For the first 10 mln Avana shares received opting for the cash alternative , Ranks Hovis would make a cash payment from its own resources . For cash alternatives of more than 10 mln Avana shares , Morgan Grenfell , as agent for participants , will make a separate offer to purchase at 300p per share , net of expenses , up to 46 . 3 mln Ranks Hovis new shares to which such shareholders will be entitled under the increased offer . This is equivalent to 780p per Avana ordinary . In addition , Ranks Hovis will make a further cash payment of 20p per Avana ordinary . Avana shares traded at 800p after the announcement , 32p up from last night ' s close of 768p . REUTER"
346,"CABLE UNIMPRESSED BY NEW JAPANESE TELECOMS OFFER Cable and Wireless Plc & lt ; CAWL . L > said new proposals unveiled by Japan for it to become a core member of a merged telecommunications firm to compete for telecommunications contracts did not remove the group ' s objections . The suggestions by Federation of Economic Organisations official Fumio Watanabe was a formal announcement of proposals made earlier this week and reported in the Japanese press . Cable has a 20 pct stake in one of the two groups trying to compete against Japan ' s & lt ; Kokusai Denshin Denwa Co Ltd > which monopolises Japan ' s overseas telephone business . But a Cable spokesman said it still believed a merger of the two consortia would be impracticable . "" They are like oil and water ,"" he said . The Japanese authorities want only one competitor and have proposed that the two consortia band together . The issue has been taken up by the British government as a test case on the openness of Japanese markets . Watanabe ' s latest proposals said that the eight core companies of the new group should have equal share holdings but added that they could work out the precise percentages amongst themselves . The reports earlier this week said that Cable would be offered a five pct stake , up from an originally proposed three pct . Despite the apparent differences in stakes offered , the Cable spokesman said the two offers appeared to be essentially the same . Cable shares at 1100 GMT were quoted nine pence firmer at 374p ."
347,"DECISION EXPECTED ON U . K ROYAL ORDNANCE SALE U . K . Defence secretary George Younger is expected to announce the government ' s decision on the sale of state - owned arms manufacturer & lt ; Royal Ordnance > today , parliamentary sources said . The government originally intended to float the munitions and explosives concern on the stock market , but last July said a private sale was a more appropriate way to dispose of the firm . The bidders for the company were British Aerospace Plc & lt ; BAEL . L > and engineering group GKN Plc & lt ; GKN . L >. Royal Ordnance sold its Leeds tank factory last summer to Vickers Plc & lt ; VICK . L >. Defence electronics manufacturer Ferranti Plc & lt ; FNTI . L > and shipping and property group Trafalgar House Plc & lt ; THSL . L > both pulled out of the bidding shortly before last month ' s deadline . Royal Ordnance made pre - tax profits of 26 mln stg on sales of 487 mln stg in calendar 1985 , its first full year of commercial operation . The company has assets of around 240 mln stg and employs 17 , 000 at 15 sites in Britain . Other state - held companies earmarked for privatisation this year include engine maker & lt ; Rolls Royce Plc > and the & lt ; British Airports Authorities Plc >."
348,"TOSHIBA REGRETS LINK WITH U . K . ACCESS ISSUE Toshiba Corp & lt ; TSBA . T > said it regrets its plan to enter the U . K . Business facsimile and telephone market may be caught up in a diplomatic row over the position of Cable and Wireless Plc ' s & lt ; CAWL . L > in the Japanese market . Britain is considering how to retaliate against Japan ' s attempt to prevent Cable and Wireless from taking a major position in a Japanese international telecommunications venture . "" As a matter of timing it is regrettable that this has been linked with the question of market access in Japan ,"" a Toshiba spokesman told Reuters . & lt ; Toshiba Information Systems ( U . K .) Ltd >, a Toshiba subsidiary , said yesterday it planned to enter the U . K . Market under the Toshiba own brand name and had applied for government approval to do so . Toshiba has supplied equipment to U . K . Manufacturers for sale under their brand names since last year . The Toshiba spokesman said the sale of such equipment was not comparable to Cable and Wireless ' efforts to take a stake in the new Japanese telecommunications firm . "" They are matters of a different category ,"" he said ."
349,"NEWS CORP & lt ; NWS > STARTS HARPER / ROW & lt ; HPR > BID News Corp Ltd of Australia said it has started its previously announced tender offer for all shares of Harper and Row Publishers Inc at 65 dlrs per share . In a newspaper advertisement , the company said the offer is conditioned on received of at least 51 pct of Harper and Row ' s shares . The offering and withdrawal rights expire April 29 unless extended . A merger at the tender price is to follow the offer , which has been approved by the Harper and Row board . Harper and Row has granted NEw Corp an option to buy up to 800 , 000 new shares or a 15 . 4 pct interest at 65 dlrs each . News Corp said if the merger agreement were terminated under certain circumstances , News would be entitled to a 16 mln dlr cash payment . Last month , Theodore Cross offered to acquire Harper and Row for 34 dlrs per share but was soon outbid by Harcourt Brace Jovanovich Inc , which offered 50 dlrs per share . Late in the month , Harper and Row said its board had received expressions of interest from a number of domestic and foreign companies ."
350,"& lt ; ALOHA INC > BUYOUT COMPLETED Aloha Inc said its leveraged buyout by AQ Corp , which acquired 91 pct of Aloha common and 82 pct of Aloha preferred in a tender offer that concluded December 26 , has been completed for 28 . 50 dlrs per common or preferred share . AQ is controlled by Aloha chairman Hung Wo Ching , vice chairman Sheridan C . F . Ing and president A . Maurice Myers ."
351,"HONG KONG FIRM UPS WRATHER & lt ; WCO > STAKE TO 11 PCT Industrial Equity ( Pacific ) Ltd , a Hong Kong investment firm , said it raised its stake in Wrather Corp to 816 , 000 shares , or 11 . 3 pct of the total outstanding common stock , from 453 , 300 shares , or 6 . 3 pct . In a filing with the Securities and Exchange Commission , Industrial Equity , which is principally owned by Brierley Investments Ltd , a publicly held New Zealand company , said it bought 362 , 700 Wrather common shares between Feb 13 and 24 for 6 . 6 mln dlrs . When it first disclosed its stake in Wrather earlier this month , it said it bought the stock for investment purposes ."
352,"CPC INTERNATIONAL & lt ; CPC > SELLS SOUTH AFRICAN UNIT CPC International Inc said it has completed the sale of its South African subsidiary Robertsons Pty Ltd to a consortium of European and South African investors for an undisclosed amount in excess of book value due to the increasing difficulty of operating there . It said the operation accounted for less than two pct of worldwide sales of 4 . 5 billion dlrs in 1986 . The company said small royalties expected to result from use of CPC trademarks by the new owners will be utilized for social programs in south Africa ."" It said no significant impact on earnings is expected from the sale ."
353,"AMERICAN BARRICK & lt ; ABX > SELLS OHIO ASSETS American Barrick Resources Corp said it sold two coal supply agreements and substantially all assets at its two coal mines in Ohio to & lt ; Peabody Coal Co > of Henderson , Kentucky , for an undisclosed price . The company said proceeds from this sale , together with the sale of the remaining coal assets , should allow it to fully recover its investment in the operations . It said the transactions will complete its previously announced plan to sell all non - gold assets ."
354,"FIRST FEDERAL FORT MYERS & lt ; FFMY > TO MAKE PURCHASE First Federal Savings and Loan Association of Fort Myers said its board has executed a letter of intent to acquire First Presidential Savings and Loan Association of Sarasota , Fla ., for 8 , 500 , 000 dlrs in cash . The company said a definitive agreement is expected to be executed by May 15 and the transaction is expected to be completed by year - end . The purchase price is subject to an increase on a dollar for dollar basis to the extent that the net worth of First Presidentail exceeds 4 , 100 , 000 dlrs at the time of closing , the company said ."
355,ELI LILLY AND CO PLANS TO SELL ITS ELIZABETH ARDEN SUBSIDIARY ELI LILLY AND CO PLANS TO SELL ITS ELIZABETH ARDEN SUBSIDIARY
356,"ELI LILLY & lt ; LLY > TO SELL ELIZABETH ARDEN UNIT Eli Lilly and Co said its board decided to sell Elizabeth Arden Inc , a wholly owned subsidiary that manufactures and markets cosmetics and fine fragrance products . It said the business , which had sales of 67 mln dlrs when it was acquired in 1971 , had sales last year of 398 mln dlrs , up 12 pct from 1985 . It had operating profits of about 33 mln dlrs in 1986 . Lilly said it retained Morgan Stanley and Co to help evaluate offers . Lilly said it expects to use the after - tax proceeds from the sale of its cosmetics business for general corporate purposes , including the repurchase from time to time of its common stock or warrants on the open market . In a statement , Lilly Chairman Richard Wood said "" This strategic decision was reached on the basis of our belief that in the future the corporation ' s resources , including its research activities , should be focused on its other business which have a high technology , life sciences orientation ."""
357,KEY CENTURION & lt ; KEYC > COMPLETES ACQUISITIONS Key Centurion Bancshares Inc said it has completed the previously - announced acquisitions of Union Bancorp of West Virginia Inc and Wayne Bancorp Inc .
358,"CB AND T & lt ; CBTB > COMPLETES ACQUISITION CB and T Bancshares Inc said it has completed the acquisition of First Community Bancshares Inc Of Tifton , Ga ., which as assets of 62 mln dlrs ."
359,"ZIMBABWE GOVERNMENT BUYS INTO ASTRA The Zimbabwe government has bought 85 pct of the equity in & lt ; Astra Corporation > for 25 . 5 mln dlrs from Netherlands - based & lt ; Bommenede Houdstermaatschappij ( Nederland BV )>, Astra announced . Astra owns five companies with interests in engineering , paint manufacture and the distribution of farm machinery and equipment , motor vehicles and earthmoving equipment . The company is now locally controlled with 80 pct of its equity owned by the government , 14 pct by the Dutch firm . A six pct stake was donated to the Astra Corporation Workers ' Trust by the government and the Dutch company ."
360,"JACOBS TAKES MAJORITY STAKE IN COTE D ' OR Jacobs Suchard AG said it acquired a "" comfortable majority "" interest in its takeover bid for Cote d ' Or SA , Belgium ' s leading producer of chocolate . In a statement , Jacobs said it had acquired all the shares tendered by the time its offer expired on March 30 . The offer , for 100 pct of Cote d ' Or at 8 , 050 Belgian francs per ordinary share , was agreed with the Belgian firm ' s board . A Jacobs spokesman declined to specify the size of the majority stake and said Jacobs had not decided what it would do about acquiring the outstanding shares ."
361,"MIM COMPLETES PART OF NORDDEUTSCHE AFFINERIE BUY MIM Holdings Ltd & lt ; MIMA . S > said it has issued 23 . 33 mln shares to Preussag AG & lt ; PRSG . F > to complete the previously announced purchase of 20 pct of & lt ; Norddeutsche Affinerie AG > from Preussag . Terms of the acquisition of 10 pct of Norddeutsche Affinerie from Degussa AG & lt ; DGSG . F > are currently being resolved , MIM said in a statement . Norddeutsche Affinerie will then be owned 40 pct by Metallgesellschaft AG & lt ; METG . F > and 30 pct each by MIM and Degussa , but MIM said it and Metallgesellschaft are proposing a further arrangement to give them 35 pct each ."
362,"SKANDIA INTERNATIONAL BUYS STAKE IN NEVI BALTIC & lt ; Skandia International Holding AB >, the overseas offshoot of Swedish insurance group Forsakrings AB Skandia & lt ; SKDS . ST > said it was buying a 29 . 9 pct share in the London - quoted property and financial services company & lt ; Nevi Baltic Plc >. No financial details were given . Nevi Baltic , with a 1986 turnover of 20 mln stg and total assets of 70 mln stg , is controlled by Norwegian finance company & lt ; Nevi AS > which will retain a 30 . 1 pct stake in the British unit , Skandia said in a statement . The deal is subject to formal approval from the Swedish central bank , the statement added ."
363,"AMERICAN AIRCRAFT BUYS INTO HELICOPTER BUILDER & lt ; American Aircraft Corp > said it has acquired a 51 pct interest in privately - owned & lt ; Hunter Helicopter of Nevada Inc > for an undisclosed amount of stock . An American Aircraft official said the company has an option to acquire the remaining 49 pct . Hunter Helicopter is in the business of building a two passenger helicopter retailing for about 50 , 000 dlrs each which is certified by the Federal Aviation Administration . The helicopters will be manufactured in American Aircraft ' s Uvalde , Texas , plant , it added ."
364,"HORIZ0N AGREES TO 94 . 8 MLN STG BID FROM BASS Bass Plc & lt ; BASS . L > and & lt ; Horizon Travel Plc > said terms have been agreed for an offer worth around 94 . 8 mln stg for Horizon by Bass . The offer values each Horizon share at some 0 . 213 of a Bass ordinary share , or 190p . This is based on a price of 892p , the Bass share quotation at 1630 gmt on April 2 . Horizon said its board and financial advisers consider the offer to be fair and reasonable and the board will unanimously recommend acceptance to its shareholders . Horizon shares jumped 23p to 188 after the announcement while Bass shares dipped 13p to 879 . Bass has for some time regarded overseas holidays as an area for expansion and in pursuit of this objective , acquired a 25 . 6 pct holding in Horizon in 1985 when it set up the jointly owned hotel company . Both Bass and Horizon said that Bass ' s resources will enable Horizon ' s businesses to expand strongly this year . On March 30 Bass said it had agreed to sell its Pontins U . K . Holiday camps to a newly formed private company , Pontins Ltd , for some 57 . 5 mln stg ."
365,"PIONEER SUGAR SAYS CSR TAKEOVER OFFER TOO LOW & lt ; Pioneer Sugar Mills Ltd > said it considered the proposed 2 . 20 dlrs a share cash takeover offer announced by CSR Ltd & lt ; CSRA . S > on March 31 to be too low in view of the group * hK ! UiIe and prospects . CSR ' s bid for the 68 . 26 pct of Pioneer ' s 99 . 80 mln issued shares it does not already hold values the entire grop_j9culd make an alternative share offer but has not yet announced terms . Pioneer recommended in a statement that shareholders retain their stock , pending the board ' s response once it receives full details of the CSR offer ."
366,"LIEBERT CORP & lt ; LIEB > APPROVES MERGER Liebert Corp said its shareholders approved the merger of a wholly - owned subsidiary of Emerson Electric Co & lt ; EMR >. Under the terms of the merger , each Liebert shareholder will receive . 3322 shares of Emerson stock for each Liebert share ."
367,"INTERNATIONAL TECHNOLOGY & lt ; ITX > BUYS FIRM International Technology Corp said it has purchased privately - held Western Emergency Service Inc in a stock transaction . Western Emergency , an environmental services firm , has annual sales of between one and two mln dlrs , compared to International Technology ' s roughly 240 - mln - dlr annual sales , a spokesman for International Technology said ."
368,"ALTEX & lt ; AII > SETS ACQUISITION OF COMPUTER FIRMS Altex Industries Inc said it has agreed in principle to buy 82 pct of two privately - held affiliated computer retail companies for an undisclosed amount . Altex said the Denver - based companies had revenues of over seven mln dlrs last year . They are Integrated Management Data Systems Inc , which sells accounting software systems to the oil and gas industry , and Integrated Management Systems Micro Distribution Division Inc , which distributes micro - computer products . Altex said it expects to close the transaction , which is subject to financing , in July ."
369,"TALKING POINT / SANTA FE SOUTHERN & lt ; SFX > Santa Fe Southern Pacific Corp may have more difficulty combining its two railroads than fending off a possible takeover by Henley Group & lt ; HENG >, which has accumulated almost a five pct stake in the real estate and railroad conglomerate , analysts said . Takeover speculation has surrounded Santa Fe since Henley disclosed its stake in the company earlier this week , but analysts and a Santa Fe official were skeptical a takeover is its intention . Analysts also said the company has strong defenses that would easily deter any suitor - one of those being its problems combining its two railroad properties , which hang in regulatory limbo . Richard Fischer of Merrill Lynch and Co Inc said that Santa Fe at December 31 had 580 mln dlrs in cash and cash equivalents , while its long - term debt to capital was just over 25 pct . "" This gives them plenty of borrowing power ,"" he said , which could be used against an unwanted suitor . Henley Group ' s Chairman Michael Dingman has said he wants to take major positions in undervalued natural resource companies . He also told Reuters in an interview he is seeking an acquisition of from two billion to eight billion dlrs . Santa Fe officials don ' t appear concerned that Henley might launch a takeover . "" I would not characterize the atmosphere around here as one of concern ,"" one Santa Fe executive said about Henley . "" I think it ' s wrong to assume Dingman has formed a firm strategy with Santa Fe ,"" said Mark Hassenberg , who covers Henley for DLJ Securities . Analysts say the potential of Santa Fe ' s land assets are likely to be realized slowly . They add that Santa Fe ' s efforts to merge its two railroads remain in regulatory limbo , sidetracking many of its strategic plans for the foreseeable future . These realities , they said , support the Henley Group ' s statement that its Santa Fe stake is only an investment . The more pressing problem facing Santa Fe is overcoming difficulties in merging its two railroads , the Atchison , Topeka and Santa Fe Railway Co and Southern Pacific Transportation Co . The merger would create the nation ' s second - longest railroad . Last July the Interstate Commerce Commission ( ICC ) denied the merger on anticompetitive grounds . The company since has granted trackage - sharing rights to four western railroads to meet the ICC ' s concerns and persuade it to reopen the hearings in its three - year - old struggle to merge the lines . "" My guess is the commission will decide in three to six weeks whether to reopen hearings ,"" Fischer said . "" I believe they ' ve made an effort to satisfy the ICC ' s objections ,"" he said . "" But in doing so they haven ' t pleased everyone . Before they had Burlington Northern on their side , now Burlington is opposed to the way trackage rights are set up ."" If the hearings are reopened , analysts predicted it will take six to nine months for everyone to have their say , and up to another year for the ICC to decide . Santa Fe is in the midst of a 50 - mln - share stock buyback program begun in 1984 . It has bought back 33 . 7 mln shares as of February 1 , when it had 154 . 7 mln shares outstanding , a spokesman said . Among the shares repurchased were two stakes owned by Norfolk Southern , one of 3 . 4 mln shares bought in 1986 and another of 1 . 7 mln shares in 1985 , one analyst said . James Voytko at Paine Webber believes Santa Fe could fight off the Henley Group with its cash and credit . Citing the share buybacks from Norfolk Southern , he said one of Santa Fe ' s options , if threatened , could be to buy the Henley stake . "" It is indeed possible that Dingman sees this as a low - risk , opportunistic investment ,"" Voytko said . "" People who follow Santa Fe have given me values of 45 dlrs to 50 dlrs a share ,"" said DLJ Securities ' Hassenberg . "" But I ' m certain that in Dingman ' s mind , the company is worth more than that in breakup value ."""
370,"PIONEER SUGAR SAYS CSR TAKEOVER OFFER TOO LOW & lt ; Pioneer Sugar Mills Ltd > said it considered the proposed 2 . 20 dlrs a share cash takeover offer announced by CSR Ltd & lt ; CSRA . S > on March 31 to be too low in view of the group * hK ! UiIe and prospects . Pioneer recommended in a statement that shareholders retain their stock , pending the board ' s response once it receives full details of the CSR offer ."
371,GENERAL PARTNERS WILLING TO PAY 110 DLRS / SHARE FOR GENCORP GENERAL PARTNERS WILLING TO PAY 110 DLRS / SHARE FOR GENCORP
372,CANRAD & lt ; CNRD > ACQUIRES MEASUREMENT SYSTEMS Canrad Inc said it acquired the Measurement Systems Division of & lt ; Page - Wilson Corp > for an undisclosed amount of cash . Canrad said the acquisition is expected to increase its annual revenues by about 10 mln dlrs .
373,"PANTERA ' S & lt ; PANT > ACQUIRES 10 RESTAURANTS Pantera ' s Corp said it closed on its agreement to acquire ten pizza restaurant locations in southeastern Colorado . It said the purchase price was 1 , 250 , 000 dlrs , which was paid by cash and stock ."
374,"GENERAL PARTNERS TO RAISE BID FOR GENCORP & lt ; GY > & lt ; General Partners > said it was prepared to raise its bid for GenCorp Inc to 110 dlrs cash per share from 100 dlrs per share . In a letter from General Partners to A . William Reynolds , chairman and chief executive officer of GenCorp , the company stated that if GenCorp could prove the company was worth more , General Partners would be willing to consider an even higher price . General Partners also left open the possibility of an alternative to an all - cash offer . General Partners told GenCorp if it believed shareholders would be better served by a smaller cash price with a security representing a continuing long - term interest in GenCorp ' s prospects , it would be willing to discuss an alternative . Specifically , General Partners said it was prepared to discuss an acquisition giving shareholders a continuing interest in Aerojet General , a valued business of GenCorp ."
375,"R . R . DONNELLY & lt ; DNY > TO SELL CABLE SYSTEM R . R . Donnelly and Sons Co said it reached an agreement with Adams - Russell Co Inc & lt ; AAR > to sell Adams its Rockford , Ill ., cable system for an undisclosed price . R . R . Donnelly said it expects the deal to close in about 120 days , subject to regulatory approvals and other conditions . The cable system serves about 51 , 000 subscribers in the communities of Rockford , Loves Park , Machesney Park , Cherry Valley , Morristown and Winnebago County , Ill ., R . R . Donnelly said ."
376,"K MART & lt ; KM > SELLING KRESGE TO MCCRORY K mart Corp said it agreed to sell most of the U . S . Kresge and Jupiter stores to McCrory Corp , a subsidiary of privately held Rapid American Corp . It said the agreement covers 76 stores in 21 states including inventory and fixtures . The price depends on the amount of the inventory that will be in the stores on the closing date . K mart said it will continue to operate the stores until early June , when McCrory will take over with no interruption of service . The newly acquired Kresge and Jupiter stores will be renamed McCrory 5 and 10 . McCrory currently operates 1 , 250 stores in 38 states ."
377,"KLEER - VU INDUSTRIES TO SELL COSMETICS UNIT & lt ; Kleer - Vu Industries > said the company ' s board authorized the sale of its Neslemur Co , its cosmetic and toiletries company . The company said it is evaluating two separate proposals and will complete the sale within 10 days ."
378,"MEMORY PROTECTION & lt ; MPDI > COMPLETES ACQUISITION Memory Protection Devices Inc said it completed its acquisition of the assets and liabilities of Bogen , a division of & lt ; Lear / Siegler >, for 9 , 200 , 000 dlrs in cash . Under the newly - structured company , Memory said it expects to report consolidated sales of 18 mln dlrs to 20 mln dlrs and should be profitable before allowing for extraordinary items related to the acquisition ."
379,"DU PONT & lt ; DD > TO SELL CLEVELAND PLANT Du Pont Co said it agreed to sell its Cleveland chemical plant , the oldest site currently operated by the company , to two employees . Terms were not disclosed . Closing is expected in the second quarter , following approval of definitive agreements . Products made at the plant represent less than 1 / 10 of one pct of Du Pont ' s annual sales , it said . Quilon chrome complexes and Volan bonding agents will be supplied by the plant to Du Pont under contract . Established in 1866 , the plant was acquired by Du Pont in 1928 . The plant no longer fits the company ' s long - term strategy , Du Pont said"
380,"GERBER & lt ; GEB > SETS DEADLINE FOR UNIT ' S BUYOUT Gerber Products Co said it has given management of its CWT Inc trucking subsidiary 60 days to pursue a leveraged buyout of the subsidiary . It said CWT Inc , which has operations in the Midwest and Southeast , has annual revenues of approximately 135 mln dlrs ."
381,"TIME & lt ; TL > IN TALKS ON CABLE NEWS CONSORTIUM N . J . Nicholas Jr ., president and chief operating officer of Time Inc , told security analysts the company is now engaged in talks to join a consortium of cable companies that will invest in Cable News Network . Nicholas declined to give any details , but said an announcement might be ready in a few days . He also declined to say whether the investment would be made by Time Inc or American Television and Communications Corp , a public company in which Time owns a majority stake . Cable News Network is owned by Turner Broadcasting System & lt ; TBS >."
382,"HARRIS CUTS STAKE IN BELL INDUSTRIES & lt ; BI > Harris Associates L . P ., a Chicago investment advisory limited partnership , said it lowered its stake in Bell Industries Inc to 1 , 015 , 800 shares , or 18 . 7 pct of the total outstanding , from 1 , 083 , 800 shares , or 20 . 0 pct . In a filing with the Securities and Exchange Commission , Harris said it sold 68 , 000 Bell common shares between Dec 18 and Feb 20 at prices ranging from 20 . 25 to 25 . 24 dlrs each . Harris said its dealings in Bell stock are on behalf of its advisory clients ."
383,"GOODYEAR & lt ; GT > CHAIRMAN CRITICIZES CORPORATE RAIDS The chairman of Goodyear Tire and Rubber Co , a concern that survived a recent hostile takeover bid , charged that "" terrorists in three - piece suits "" are undermining the nation ' s industrial base . In a speech to a meeting of south Florida business executives , Goodyear Chairman Robert Mercer lashed out at corporate raiders and takeover specialists , accusing them of causing serious harm to the companies they target . "" Their interest is not in preserving and strengthening America ' s industrial and providing jobs ,"" he said . "" Their product is simply deals , and that is not a product which a country ... can base a future on ."" Last year , Mercer fought off a takeover attempt by British industrialist Sir James Goldsmith . But Goodyear ' s independence was preserved at a high price , Mercer said . The company bought back Goldsmith ' s stock for 620 mln dlrs , giving him a 93 mln dlr profit . Goodyear also paid him 37 mln dlrs for expenses and bought about 41 mln other shares for over two billion dlrs . In an effort to trim its new debt , Goodyear closed down three plants Mercer believes otherwise could have been saved , sold its motor wheel and aerospace units and reduced its payroll by 10 pct , he said . Mercer , who plans to testify tomorrow at a Senate hearing on a proposed bill to control corporate raiders , said hostile takeovers have also hurt workers ."
384,ALLWASTE & lt ; ALWS > TO ACQUIRE SERVICE FIRM Allwaste Inc said it agreed in principle to acquire all outstanding stock of a company in the industrial service business for 1 . 98 mln dlrs in common stock . It did not identify the company to be acquired .
385,"SOO LINE & lt ; SOO > TO SELL LAKE STATES DIVISION Soo Line Corp said it agreed to sell its Lake States Transportation Division to the newly formed Wisconsin Central Ltd . The division conducts rail operations over about 2 , 000 miles of railroad in Minnesota , Wisconsin , Michigan and Illinois . Soo Line said in January it was seeking bids for the property . Terms were withheld , but Soo has estimated that the transaction will result in a one - time after - tax loss of 8 . 0 to 15 . 0 mln dlrs ."
386,"STARS TO GO & lt ; STAR > GETS STORES , AGREEMENT Stars to Go Inc said it completed its acquisition of 650 video centers previously owned by CVS International Inc and located in Circle K Corp & lt ; CKP > stores . In conjunction with the acquistion , Circle K also granted it the exclusive right to install video cassette rental centers in all existing 3 , 500 Circle K stores , as well as in future stores , for a period of seven years , Stars to Go said . The company also said it currently has a total of 4 , 650 centers in operation and expects to increase the total to 6 , 000 by June 30 ."
387,"WARBURG PINCUS DECLINES TO UP SYMBION & lt ; SYMB > BID Warburg , Pincus Capital Co L . P ., an investment partnership , said it told representatives of Symbion Inc it would not increase the 3 . 50 - dlr - per - share cash price it has offered for the company . In a filing with the Securities and Exchange Commission , Warburg Pincus said one of its top executives , Rodman Moorhead , who is also a Symbion director , met April 1 with Symbion ' s financial advisor , L . F . Rothschild , Unterberg , Towbin Inc . In a discussion of the offer , Warburg Pincus said Moorhead told the meeting there are no plans to raise the 3 . 50 dlr bid . Moorhead told the Rothschild officials that Warburg Pincus considers the offered price to be a fair one , Warburg Pincus said . Last Month Warburg Pincus launched a tender offer to buy up to 2 . 5 mln Symbion common shares ."
388,"CALIFORNIA FIRM HAS FIVE PCT OF MODULAIRE & lt ; MODX > PBS Building Systems of America Inc , an Anaheim , Calif ., company , told the Securities and Exchange Commission it has acquired 150 , 000 shares of Modulaire Industries , or 5 . 0 pct of the total outstanding common stock . PBS , whose subsidiaries design , make , sell and lease nonresidential relocatable modular buildings , said it bought the stake for 855 , 768 . 75 dlrs "" to acquire an equity interest in Modulaire , while it evaluates Modulaire ."" Depending on several factors , PBS said it may decide to buy additional Modulaire common shares ."
